,business_id,name,type,city,fulladdress,state,stars,Weighted_stars,userreviewcount,Business_ReviewCount,pricerange,waiterservice,wheelchairaccessible,hastv,alcohol,takeout,attire,goodforkids,goodfordancing,goodforgroups,parking,goodforfood,ambience,music 
6901,42341,3334,12,108,124,7,4,2,13,237,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6902,69910,3902,12,41,1849,7,6,3,65,59,1,2,1,3,3,3,1,3,1,3,1,1,1,0
6903,26414,2525,12,20,4625,7,5,2,1,258,1,3,1,3,3,1,1,3,1,3,0,0,0,0
6904,1952,2395,12,51,2390,6,6,3,3,431,1,2,3,2,4,3,1,3,1,3,1,0,0,0
6905,58598,1521,12,82,2197,6,4,1,2,495,1,2,1,3,4,3,1,3,1,3,0,1,0,0
6906,55700,4338,12,108,4992,6,8,4,6,108,1,2,3,2,4,3,1,3,1,3,1,1,1,0
6907,74366,3657,12,43,840,6,5,2,44,620,2,3,1,2,3,3,1,3,1,3,1,1,1,0
6908,68296,1510,12,82,285,6,3,4,1,258,1,1,1,1,2,1,2,1,1,1,0,0,0,0
6909,59953,1512,12,93,6391,6,5,3,18,496,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6910,35474,4356,12,51,2857,7,8,4,418,45,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6911,10583,1308,12,56,6936,7,8,5,1,258,1,1,1,1,4,1,2,3,1,2,0,0,0,0
6912,59222,1601,12,56,563,7,6,3,19,496,1,3,1,3,3,3,1,3,1,3,1,3,1,0
6913,51091,3362,12,82,3603,7,8,4,213,481,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6914,23307,1512,12,81,6340,5,3,2,8,22,1,2,1,3,4,3,1,3,1,3,0,0,0,0
6915,68996,2988,12,20,1030,5,6,3,5,120,1,2,1,3,4,3,1,3,1,3,1,1,1,0
6916,56630,919,12,82,4145,5,5,3,12,445,1,2,1,2,1,3,1,3,1,3,1,3,1,0
6917,17542,4999,12,104,2510,6,4,1,7,81,1,2,1,3,4,3,1,3,1,2,1,1,1,0
6918,48760,1207,12,51,5769,6,6,3,21,399,1,2,1,3,4,3,1,3,1,3,1,1,1,0
6919,36215,1074,12,109,222,6,5,2,13,366,1,3,1,3,3,3,1,3,1,3,1,1,1,0
6920,25847,4425,12,51,4626,6,8,4,23,521,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6921,24785,256,12,20,5701,7,7,3,23,563,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6922,52458,919,12,93,6326,7,7,4,9,278,1,2,1,2,1,3,1,3,1,3,1,1,1,0
6923,9300,2988,12,20,1958,7,6,3,6,192,1,2,3,3,1,3,1,3,1,3,4,1,1,0
6924,69206,4455,12,64,225,6,8,4,41,117,1,2,1,3,4,3,1,3,1,3,1,1,1,0
6925,55167,1060,12,82,2883,7,8,4,160,321,2,3,1,3,3,3,1,2,3,3,1,1,1,1
6926,51782,1314,12,77,381,7,7,5,3,54,2,3,3,3,1,3,1,3,1,3,0,1,0,0
6927,32918,1128,12,51,3958,7,4,2,2,431,1,2,1,2,4,3,1,3,1,3,0,0,0,0
6928,10013,3525,12,82,2648,7,6,3,29,595,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6929,36130,3659,12,6,385,7,6,5,1,258,2,3,1,1,3,3,1,3,1,3,0,0,0,0
6930,38464,709,12,20,4731,7,6,3,5,37,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6931,35764,2761,12,18,4923,6,8,4,111,283,1,2,1,2,4,3,1,3,1,2,1,1,1,0
6932,49911,4370,12,51,2479,6,7,3,1,94,1,2,1,3,4,3,1,3,1,3,0,1,1,0
6933,39806,1335,12,51,4844,6,5,4,2,431,2,1,1,1,2,3,1,3,1,3,0,0,0,0
6934,42425,3017,12,20,3973,6,7,3,5,108,2,3,1,3,3,3,1,3,1,3,0,0,0,0
6935,22577,1366,12,101,731,8,6,3,7,181,2,3,1,3,3,3,1,3,1,3,1,2,1,0
6936,50787,1521,12,64,2600,8,5,3,2,37,1,2,1,2,4,3,1,3,1,2,0,1,1,0
6937,25056,4331,12,51,4311,8,3,1,5,54,1,2,1,2,4,3,1,3,1,3,0,0,0,0
6938,36902,2737,12,85,2099,8,6,3,64,145,2,3,3,3,3,3,1,3,1,3,2,1,1,0
6939,70143,1649,12,104,3730,8,6,3,68,150,1,2,1,3,3,3,1,3,1,3,1,1,1,0
6940,67846,3085,12,104,4591,8,6,3,13,248,1,1,1,3,1,1,2,2,2,3,1,0,0,4
6941,26871,1369,12,64,6533,7,4,3,11,170,1,2,1,2,4,3,1,3,1,3,0,0,0,0
6942,6206,2765,12,20,7105,7,5,3,12,269,1,2,1,2,4,3,1,3,1,3,0,1,0,0
6943,26660,382,12,81,258,7,6,3,19,460,2,3,1,3,3,3,1,3,1,3,1,2,1,0
6944,60994,919,12,51,2993,7,6,3,31,502,1,2,1,2,1,3,1,3,1,3,1,1,1,0
6945,73305,410,12,82,6349,7,7,3,5,431,1,2,1,3,4,3,1,3,1,3,0,0,0,0
6946,4508,1369,12,13,5829,4,4,2,6,81,1,3,1,2,4,3,1,3,1,3,0,1,0,0
6947,22696,3653,12,6,235,4,5,2,20,366,1,1,1,2,2,3,1,3,1,3,1,0,0,0
6948,52515,5072,12,51,5488,4,6,3,77,112,1,3,1,3,3,3,1,3,1,3,1,1,1,0
6949,39631,1379,12,51,3120,4,3,3,3,495,2,3,1,2,4,3,1,1,1,3,0,0,0,0
6950,8464,697,12,6,5861,4,5,2,35,484,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6951,71813,1360,12,51,3079,4,5,3,5,81,1,2,1,3,4,3,1,3,1,3,1,1,1,0
6952,2500,1385,12,64,3245,8,5,2,4,1,1,2,1,3,4,3,1,3,1,3,1,0,0,0
6953,25351,919,12,82,1346,8,6,3,34,616,1,2,3,2,1,3,1,3,1,3,1,1,1,0
6954,70091,919,12,19,3150,8,6,3,30,538,1,2,3,2,1,3,1,3,1,3,1,1,1,0
6955,54831,4330,12,64,626,8,6,3,10,192,1,2,3,2,4,3,1,3,1,3,2,1,0,0
6956,42160,1181,12,93,3600,8,6,3,137,255,2,3,3,3,3,3,1,2,1,3,2,1,1,0
6957,35924,2055,12,108,5998,8,8,4,47,7,1,3,3,3,3,3,1,3,1,3,1,1,1,0
6958,13509,3386,12,85,466,8,5,2,9,248,2,3,3,3,3,3,1,3,1,3,1,2,1,0
6959,27288,919,12,82,345,8,6,3,13,414,1,2,1,2,1,3,1,3,1,3,1,1,1,0
6960,1935,732,12,64,1137,8,7,4,61,86,2,3,3,3,3,3,1,3,2,3,1,1,1,1
6961,63061,919,12,20,2286,3,6,3,17,326,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6962,5712,1207,12,77,1100,3,6,2,5,157,1,2,1,2,4,3,1,3,1,3,0,1,0,0
6963,18465,316,12,93,5545,3,6,3,196,429,2,3,3,3,3,3,1,3,1,3,2,1,1,0
6964,64996,2469,12,6,429,3,7,3,13,278,1,2,1,2,4,3,1,3,1,2,0,1,1,0
6965,38699,4331,12,20,6330,3,6,3,3,108,1,2,1,2,4,3,1,3,1,3,0,1,1,0
6966,47350,1392,12,82,3826,3,7,4,5,495,1,2,1,2,2,3,1,2,1,2,0,0,0,0
6967,54663,1206,12,77,30,7,7,4,4,539,1,1,1,3,2,3,1,3,1,3,0,0,0,0
6968,70024,919,12,82,1105,7,5,2,13,393,1,2,1,2,1,3,1,3,1,3,1,1,1,0
6969,28781,1323,12,82,769,7,6,2,19,337,2,3,1,2,3,3,1,3,1,3,1,1,1,0
6970,57690,99,12,51,5790,7,7,4,14,399,1,2,1,3,4,3,1,3,1,3,1,1,1,0
6971,69276,1507,12,82,1248,7,6,4,3,431,2,3,1,3,2,1,1,3,1,3,0,0,0,0
6972,21224,4331,12,51,3893,7,5,3,3,54,1,1,1,1,2,3,1,2,1,3,0,0,0,0
6973,48354,772,12,36,1079,7,5,2,16,388,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6974,21706,2481,12,51,3955,7,8,5,1,356,5,1,1,1,2,1,2,3,1,1,0,0,0,0
6975,75075,4248,12,51,4347,7,5,1,2,431,1,2,1,2,2,3,1,2,1,2,0,0,0,0
6976,28081,3600,12,33,4675,7,6,3,4,495,1,2,1,2,2,3,1,3,1,3,0,1,1,0
6977,12237,1369,12,46,1582,7,6,3,7,214,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6978,74723,120,12,93,6437,7,6,3,39,28,1,2,3,2,3,3,1,3,1,3,1,1,1,0
6979,47156,2445,12,51,3752,7,7,3,2,431,1,1,1,1,2,3,2,3,1,3,0,0,0,0
6980,43685,4453,12,82,3270,7,8,4,3,600,2,3,1,3,4,3,1,3,1,3,0,0,0,0
6981,7582,1493,12,82,5301,7,3,1,3,539,1,2,1,3,4,3,1,3,1,3,0,0,0,0
6982,53088,1365,12,51,6862,7,5,3,2,431,1,2,1,3,4,3,1,3,1,3,0,0,0,0
6983,49496,1666,12,104,1407,7,5,2,18,414,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6984,69594,4367,12,51,3552,7,8,4,5,192,1,2,1,2,4,3,1,3,1,3,0,0,0,0
6985,75448,4359,12,20,4186,7,8,4,6,108,1,3,1,3,4,3,1,3,1,2,0,1,0,0
6986,51462,4331,12,110,4929,7,4,3,2,258,1,2,1,1,4,3,1,3,1,3,0,0,0,0
6987,46648,4128,12,93,1146,7,7,3,154,349,2,3,1,3,3,3,1,3,1,3,1,1,1,0
6988,5800,1207,12,51,2885,7,6,2,9,170,1,2,1,3,4,3,1,3,1,3,0,0,1,0
6989,41084,2406,12,3,4358,7,5,3,4,37,2,3,1,3,3,3,1,3,1,2,0,0,0,0
6990,58093,683,12,41,6079,7,6,2,16,357,1,2,1,3,1,3,1,3,1,3,1,1,1,0
6991,64239,2827,12,82,3804,7,8,5,1,258,5,1,1,1,2,1,2,1,1,1,0,0,0,0
6992,68944,749,12,82,598,4,6,4,19,408,1,2,3,3,3,3,1,3,2,3,1,1,1,0
6993,64506,919,12,64,1724,4,7,4,5,192,1,2,1,2,4,3,1,3,1,3,0,0,1,0
6994,28446,3346,12,19,2935,4,6,4,27,408,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6995,318,4444,12,82,5649,4,8,4,41,44,1,2,1,2,4,3,1,3,1,3,1,1,1,0
6996,15935,4331,12,33,5112,4,2,1,3,495,1,1,1,1,2,3,1,3,1,3,0,0,0,0
6997,31102,3400,12,64,2914,4,6,3,4,94,1,3,1,3,4,3,1,3,1,3,0,0,0,0
6998,59155,1369,12,64,1430,4,4,2,4,132,1,2,1,2,4,3,1,3,1,3,0,0,0,0
6999,15272,5072,12,51,37,4,6,2,95,116,1,3,1,3,3,3,1,3,1,3,1,1,1,0
7000,27515,1617,12,82,3846,4,3,1,2,22,1,1,1,3,2,3,3,3,1,3,0,0,0,0
7001,16661,1217,12,82,2271,4,6,4,2,356,1,2,1,3,1,3,1,3,1,2,0,1,1,0
7002,9905,3459,12,20,1055,7,6,2,15,477,1,2,1,3,1,3,1,3,1,3,1,1,1,0
7003,65231,919,12,16,1493,7,6,4,5,22,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7004,1393,919,12,64,3215,7,7,3,13,326,1,2,1,2,4,3,1,3,1,3,0,1,0,0
7005,45155,1514,12,98,290,7,5,3,7,81,1,1,1,3,4,3,1,3,1,3,0,0,0,0
7006,43379,3600,12,82,4339,7,5,2,17,248,1,2,1,3,4,3,1,3,1,3,1,1,1,0
7007,4979,1511,12,64,1488,7,6,4,2,539,1,3,1,1,2,3,1,3,1,3,0,0,0,0
7008,8987,3772,12,51,2323,7,8,4,1,539,1,1,1,2,4,3,1,3,1,3,0,0,0,0
7009,5714,3035,12,104,160,7,4,1,3,356,5,1,1,1,2,1,2,1,1,1,0,0,0,0
7010,59401,2638,12,82,2820,7,8,4,20,366,1,3,3,3,4,3,1,3,1,2,1,2,1,0
7011,51590,956,12,57,1948,7,6,3,22,375,1,2,3,3,1,3,1,3,1,3,1,1,1,0
7012,34170,1512,12,82,3261,7,4,3,5,70,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7013,42396,1343,12,82,2056,5,8,4,3,258,2,3,1,3,4,3,1,3,1,3,0,1,0,0
7014,39933,2407,12,51,2321,5,8,2,2,1,2,1,1,3,2,3,1,3,1,3,0,0,0,0
7015,72802,2707,12,31,892,5,6,4,5,54,1,3,1,3,1,3,1,3,1,3,1,1,2,0
7016,65818,3996,12,51,3080,5,3,1,166,352,2,3,1,3,3,3,1,2,3,3,1,1,1,1
7017,74356,2423,12,104,1562,5,5,2,50,589,2,3,3,3,3,3,1,3,1,3,1,1,1,0
7018,40178,1207,12,51,3869,6,5,3,12,399,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7019,24914,700,12,51,6812,6,3,1,91,188,2,3,3,3,3,3,1,2,1,3,2,3,1,0
7020,60877,3772,12,77,5135,6,5,3,6,326,1,2,1,2,4,3,1,3,1,3,1,2,1,0
7021,12351,4916,12,20,4333,6,4,1,1,356,5,1,1,1,2,1,2,1,1,1,0,0,0,0
7022,33066,1074,12,56,4016,6,6,2,10,181,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7023,24802,4359,12,20,4155,6,8,4,3,571,1,3,1,3,1,3,1,3,1,3,0,0,0,0
7024,22244,600,12,20,5314,7,6,3,19,509,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7025,54599,3772,12,51,5188,7,7,4,6,316,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7026,11825,1877,12,93,180,7,7,3,40,24,1,2,1,3,3,3,1,3,1,3,1,1,1,0
7027,11255,919,12,20,7022,7,5,2,2,120,1,2,1,2,4,3,1,3,1,2,0,1,0,0
7028,486,2629,12,104,6409,7,7,4,5,54,1,2,1,3,2,3,1,3,1,3,1,1,1,0
7029,38238,134,12,41,6426,7,7,3,30,589,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7030,45789,3182,12,82,2411,6,7,4,6,120,1,3,1,2,4,3,1,3,1,3,1,1,0,0
7031,34000,4322,12,82,2727,6,8,4,20,440,1,2,1,3,1,3,1,3,1,3,1,1,1,0
7032,73227,2924,12,20,1540,6,6,3,27,540,2,3,3,3,3,3,1,3,1,3,1,1,1,0
7033,16800,1634,12,82,5,6,6,3,53,67,2,3,1,3,3,3,1,3,1,2,1,3,1,0
7034,64383,3786,12,51,3419,6,6,3,19,519,1,2,3,3,3,3,1,3,1,3,1,1,1,0
7035,75995,5075,12,81,511,6,8,4,7,108,1,1,1,2,4,3,1,3,1,3,0,0,0,0
7036,7261,919,12,85,1278,7,5,3,4,108,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7037,61650,919,12,93,6326,7,8,4,5,1,2,2,1,2,1,3,1,3,1,3,0,2,1,0
7038,69096,919,12,64,2672,7,7,3,8,108,1,2,1,2,1,3,1,3,1,3,0,0,1,0
7039,71347,919,12,51,5146,7,5,2,15,259,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7040,12250,2520,12,85,3060,7,8,4,37,12,1,2,1,2,4,3,1,3,1,2,1,1,1,0
7041,58465,4368,12,82,5753,7,8,4,6,54,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7042,69635,4001,12,19,3775,5,7,4,23,552,1,2,1,3,4,3,1,3,1,3,1,1,1,0
7043,74697,919,12,41,1788,5,5,2,15,326,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7044,59033,584,12,108,6331,5,4,2,1,258,5,1,1,1,2,3,2,1,1,3,0,0,0,0
7045,59098,5237,12,51,8,5,6,3,7,203,1,1,1,2,1,3,1,3,1,3,0,1,0,0
7046,26523,4376,12,82,79,5,8,4,12,423,1,2,1,3,4,3,1,3,1,2,1,1,1,0
7047,41540,1437,12,3,488,4,6,3,9,81,1,2,1,3,4,3,1,3,1,3,1,1,1,0
7048,48481,3220,12,82,3000,4,7,3,3,600,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7049,35091,919,12,40,2142,4,6,4,4,237,1,2,1,2,4,3,1,3,1,3,0,1,0,0
7050,9615,919,12,82,5750,6,6,3,5,600,1,2,1,2,1,3,1,3,1,3,0,1,0,0
7051,44044,4425,12,51,5162,6,8,4,1,356,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7052,41454,314,12,82,3157,6,5,2,77,193,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7053,21200,1203,12,20,78,6,7,4,8,445,2,3,1,3,3,3,1,3,1,3,1,2,1,0
7054,39255,4331,12,85,39,6,4,3,3,22,1,1,1,2,2,3,1,3,1,2,0,0,0,0
7055,16918,4998,12,82,3173,6,5,2,3,1,2,2,1,2,4,3,1,3,1,3,0,1,0,0
7056,52788,1319,12,77,4775,5,6,3,16,248,1,2,1,3,4,3,1,3,1,2,1,1,1,0
7057,36063,4447,12,56,4081,5,7,4,32,519,1,3,1,3,1,3,1,3,1,3,1,1,1,0
7058,59027,2635,12,82,4850,5,7,3,6,94,1,2,1,3,3,3,1,3,1,3,0,1,0,0
7059,54830,1054,12,20,2632,5,6,3,3,1,1,3,1,3,2,3,1,3,1,3,0,0,0,0
7060,15868,3907,12,20,6118,5,7,3,4,94,1,2,3,3,3,3,1,3,1,3,0,1,1,0
7061,16772,194,12,82,5071,5,6,2,4,120,1,2,1,2,4,3,1,3,1,3,0,0,1,0
7062,62948,1493,12,102,1382,7,5,2,27,519,1,2,1,3,4,3,1,3,1,3,1,2,1,0
7063,55229,2862,12,20,1099,7,6,3,47,109,2,3,3,3,3,3,1,3,2,3,2,1,1,0
7064,24665,1369,12,51,5678,7,5,3,12,408,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7065,66750,2137,12,82,6332,7,8,4,19,538,1,3,3,3,4,3,1,3,1,3,1,1,1,0
7066,17027,2644,12,82,203,7,6,3,53,91,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7067,52387,3772,12,51,5403,7,6,4,9,259,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7068,7377,3654,12,104,4397,5,4,2,7,81,1,2,1,2,4,3,1,3,1,2,0,0,0,0
7069,3322,4197,12,85,4717,5,4,2,61,93,2,3,1,3,3,3,1,2,1,3,1,3,1,0
7070,3281,4441,12,20,5289,5,5,3,7,70,1,3,1,3,1,3,1,3,1,3,0,1,1,0
7071,10050,282,12,51,6803,5,4,2,2,1,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7072,57695,1884,12,93,3058,5,6,3,27,9,2,3,3,3,3,3,1,3,1,3,1,1,1,0
7073,53321,4905,12,64,1571,5,6,3,128,142,2,3,3,3,3,3,1,3,1,3,1,1,1,0
7074,21095,639,12,82,2041,4,5,2,58,88,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7075,3057,919,12,41,5874,4,7,5,1,431,5,2,1,1,2,1,2,1,1,2,0,0,0,0
7076,62548,1514,12,82,2999,3,3,1,8,192,1,2,1,3,4,3,1,3,1,3,0,0,1,0
7077,69483,434,12,82,3160,3,6,3,61,205,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7078,57323,2870,12,82,6584,3,6,3,4,356,1,1,1,1,2,1,2,3,1,1,0,0,0,0
7079,11649,723,12,87,2484,3,6,2,18,607,2,3,3,2,1,3,1,3,1,3,1,2,1,0
7080,39546,2198,12,34,6642,6,7,2,1,37,1,3,1,3,4,3,1,3,1,3,1,0,1,0
7081,40834,4358,12,51,5199,6,8,3,5,146,1,2,3,2,4,3,1,3,1,3,1,0,1,0
7082,61849,638,12,46,4411,6,6,3,41,104,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7083,47421,1512,12,53,4580,6,2,1,2,170,1,2,1,3,4,3,1,3,1,2,0,1,0,0
7084,51058,4329,12,77,3181,6,5,2,3,571,1,1,1,3,2,3,1,3,1,3,0,0,0,0
7085,1391,1369,12,51,5032,6,4,3,5,70,1,2,1,3,4,3,1,3,1,3,0,0,0,0
7086,70204,4351,12,20,2879,7,7,5,1,495,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7087,30919,120,12,93,5460,7,6,3,38,21,1,2,1,3,1,3,1,3,1,3,1,1,1,0
7088,16354,4085,12,82,3160,7,5,2,31,18,2,2,1,3,3,3,1,3,1,2,0,1,1,0
7089,33934,174,12,28,960,7,8,4,7,316,1,3,1,3,3,3,1,3,1,3,1,1,1,0
7090,33199,2215,12,51,6705,7,7,3,169,501,3,3,1,3,3,2,1,2,2,3,1,1,1,0
7091,17660,1077,12,51,6730,7,9,5,1,495,1,1,1,2,2,3,1,3,1,3,0,0,0,0
7092,40061,2513,12,56,4780,5,7,3,13,225,2,3,1,3,3,3,1,3,1,3,1,0,1,0
7093,15562,1355,12,51,1820,5,5,3,1,356,2,1,1,3,2,3,1,3,1,3,0,0,0,0
7094,38465,4369,12,51,3394,5,6,4,5,181,1,3,1,3,2,3,1,3,1,3,0,1,0,0
7095,15915,5093,12,18,3742,5,5,2,28,554,2,3,1,2,3,3,1,2,2,2,1,1,1,1
7096,69268,1367,12,56,3433,5,7,4,21,326,1,3,1,2,4,3,1,3,1,3,1,1,1,0
7097,58137,1515,12,93,5542,5,7,3,13,393,1,3,1,3,3,3,1,3,1,3,1,2,1,0
7098,68427,919,12,20,6479,5,6,2,12,347,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7099,48333,1652,12,82,3091,6,7,3,187,384,1,2,3,2,1,3,1,3,1,3,1,1,1,0
7100,51721,4331,12,51,3620,6,3,3,3,495,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7101,69037,1773,12,40,3141,6,4,1,19,592,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7102,65859,2532,12,51,4142,6,7,2,1,258,1,2,1,2,4,3,1,1,1,3,0,0,0,0
7103,42619,1310,12,85,382,6,7,3,29,605,1,2,1,2,4,3,1,3,1,2,1,1,1,0
7104,21194,4730,12,77,5670,6,5,3,25,563,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7105,49466,1186,12,51,3442,6,7,3,83,183,1,2,3,2,1,3,1,3,1,3,1,1,1,0
7106,8835,4000,12,37,823,6,7,2,10,288,1,3,3,2,3,3,1,3,1,3,1,3,1,0
7107,44751,3102,12,19,6955,6,6,3,35,55,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7108,14201,668,12,51,3873,6,6,3,122,222,2,3,2,3,3,3,1,3,1,3,1,1,1,0
7109,56875,1345,12,82,4982,5,7,4,1,356,1,3,1,1,2,3,1,3,1,2,0,0,0,0
7110,22478,3773,12,51,5259,5,4,3,7,203,1,2,1,2,4,3,1,3,1,3,0,1,0,0
7111,38507,1438,12,3,488,5,4,4,1,431,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7112,75643,3018,12,20,4685,5,8,4,2,22,1,3,3,3,3,3,1,3,1,3,0,0,0,0
7113,75423,3424,12,51,3766,5,4,2,40,46,1,2,2,3,4,3,1,3,1,3,1,1,1,0
7114,68323,2813,12,51,5158,5,4,2,6,571,1,2,1,3,4,3,1,3,1,3,0,0,0,0
7115,44439,4369,12,51,3309,5,7,4,33,595,1,3,1,3,4,3,1,3,1,3,1,1,1,0
7116,50914,2056,12,64,1300,5,8,4,12,259,1,3,1,3,4,3,1,3,1,3,1,1,1,0
7117,11961,4443,12,51,4251,5,8,4,6,120,1,2,3,3,4,3,1,3,1,3,1,1,0,0
7118,36924,3334,12,56,3635,5,4,2,1,70,1,2,1,3,4,3,1,3,1,3,0,1,0,0
7119,848,4438,12,51,4884,5,5,3,16,248,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7120,15107,833,12,51,6763,7,8,4,39,25,1,2,1,3,4,3,1,3,1,2,1,1,1,0
7121,72925,1369,12,51,2301,7,5,3,3,539,1,3,1,2,4,3,1,3,1,3,0,0,0,0
7122,3851,4452,12,105,6372,7,6,3,4,54,1,3,1,3,4,3,1,3,1,3,1,1,1,0
7123,14622,4478,12,67,5536,7,6,3,7,288,2,3,1,3,3,3,1,3,1,3,1,2,1,0
7124,31428,1669,12,82,4124,7,6,2,12,527,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7125,68544,202,12,51,3025,5,5,2,11,170,1,1,1,2,4,3,1,3,1,3,0,0,0,0
7126,10897,2389,12,82,1082,5,7,4,8,120,1,3,1,3,4,3,1,3,1,3,0,1,1,0
7127,17327,4331,12,41,5912,5,4,2,3,258,1,2,1,2,4,3,1,3,1,3,0,0,0,0
7128,61114,269,12,64,1126,5,8,4,105,374,1,2,3,2,4,3,1,3,1,3,1,1,1,0
7129,22881,2613,12,104,2138,6,6,3,29,2,2,3,1,3,3,3,1,2,2,3,1,1,1,1
7130,2550,3772,12,46,463,6,5,3,10,381,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7131,55183,4331,12,40,2906,6,5,2,2,600,1,2,1,2,4,3,1,3,1,3,0,1,0,0
7132,61709,4890,12,82,3288,6,6,2,2,258,1,1,1,3,2,3,1,3,1,2,0,0,0,0
7133,54998,4355,12,51,4041,6,8,4,7,94,1,2,1,3,4,3,1,3,1,3,0,0,0,0
7134,40252,4345,12,51,3197,6,8,4,145,317,1,2,1,3,1,3,1,3,1,3,1,1,1,0
7135,71094,4544,12,93,3136,5,7,4,74,163,2,3,1,3,3,3,1,3,1,3,1,1,1,0
7136,73436,1696,12,51,3376,5,6,3,11,278,1,2,1,3,4,3,1,3,1,3,1,1,2,0
7137,25492,498,12,51,3714,5,7,4,8,237,1,2,1,3,4,3,1,3,1,3,1,1,1,0
7138,42292,1493,12,93,951,5,7,3,12,375,1,2,1,3,4,3,1,3,1,3,1,1,1,0
7139,65202,4742,12,82,3285,5,7,3,210,435,1,2,1,2,4,3,1,3,1,3,1,1,1,0
7140,21283,3800,12,31,650,5,7,3,5,157,1,1,1,2,1,3,1,3,1,3,0,0,0,0
7141,15746,2708,12,20,4639,6,8,4,6,539,1,2,1,2,4,3,1,3,1,2,0,2,0,0
7142,1290,1512,12,19,5065,6,4,3,7,170,1,2,1,3,4,3,1,3,1,3,0,1,1,0
7143,45021,5067,12,93,5703,6,8,4,18,584,1,3,3,2,4,3,1,3,1,3,2,1,1,0
7144,20391,2403,12,82,6076,6,6,4,2,495,1,1,1,2,2,3,1,3,1,3,0,0,0,0
7145,57785,4786,12,49,730,6,7,4,13,521,1,3,3,3,3,3,1,3,1,3,1,1,1,0
7146,16351,3752,12,102,1200,6,8,3,64,119,1,2,1,3,4,3,1,3,1,3,1,1,1,0
7147,67921,4557,12,20,4896,6,7,4,31,32,1,2,3,3,4,3,1,3,1,3,1,1,1,0
7148,4400,2285,12,81,5761,6,6,3,2,571,2,1,1,1,2,3,1,1,1,2,0,0,0,0
7149,57061,3304,12,82,4971,6,7,3,90,263,2,3,3,2,3,3,1,3,1,3,1,1,1,0
7150,43111,2280,12,51,6596,6,8,4,189,488,2,3,3,3,3,3,1,3,1,3,1,1,1,0
7151,12225,190,12,93,4595,6,5,3,5,600,2,3,3,3,3,2,1,2,3,3,2,1,1,0
7152,11835,1521,12,82,1939,6,4,2,1,258,1,1,1,1,2,3,1,3,1,3,0,0,0,0
7153,46116,919,12,93,1935,5,6,3,8,146,1,2,1,2,2,3,1,3,1,3,0,1,0,0
7154,75363,3051,12,82,6602,5,9,5,1,356,1,1,1,2,4,3,2,3,1,2,0,0,0,0
7155,67543,2987,12,82,4678,5,6,2,76,165,2,3,3,3,3,3,1,2,2,3,3,1,1,0
7156,39590,4881,12,108,1241,5,5,3,7,22,2,3,1,3,3,3,1,3,1,3,1,0,0,0
7157,32953,919,12,41,6504,5,5,3,12,288,1,2,1,2,1,3,1,3,1,3,0,1,1,0
7158,61055,1384,12,82,3812,4,6,5,1,258,1,3,1,3,4,3,1,3,1,3,0,0,0,0
